_url,birth_year,weight,height,nationality
natnael-tesfatsion,1999.0,60.0,175.0,Eritrea
erich-machler,1960.0,,,Switzerland
frederic-bessy,1972.0,65.0,176.0,France
christophe-kern,1981.0,72.0,185.0,France
luca-pierfelici,1983.0,,,Italy
roger-hammond,1974.0,71.0,174.0,Great Britain
aaron-van-poucke,1998.0,68.0,177.0,Belgium
luke-rowe,1990.0,72.0,185.0,Great Britain
francisco-javier-ochaita,1965.0,,,Spain
camilo-jorge-castiblanco,1987.0,,,Colombia
patrick-perret,1953.0,,,France
alberto-lopez-de-munain,1972.0,65.0,179.0,Spain
leonardo-bevilacqua,1956.0,,,Italy
ruben-galvan,1974.0,,,Spain
erwin-lienhard,1957.0,,,Switzerland
arthur-vanoverberghe,1990.0,65.0,181.0,Belgium
manuele-spadi,1981.0,,,Italy
aldo-moser,1934.0,,,Italy
kai-reus,1985.0,70.0,185.0,Netherlands
aldo-parecchini,1950.0,71.0,173.0,Italy
rasmus-byriel-iversen,1997.0,77.0,190.0,Denmark
patrick-bevin,1991.0,75.0,180.0,New Zealand
stefano-casagrande,1962.0,,,Italy
enzo-mattioda,1946.0,,,France
fabien-de-waele,1975.0,62.0,175.0,Belgium
david-rayner,1967.0,,,Great Britain
tom-desmet,1969.0,,,Belgium
callum-scotson,1996.0,77.0,183.0,Australia
julien-morice,1991.0,81.0,192.0,France
marco-vergnani,1969.0,,,Italy
marnix-cappelle,1969.0,,,Belgium
rafael-casero-moreno,1976.0,74.0,183.0,Spain
jacek-morajko,1981.0,65.0,180.0,Poland
vegard-breen,1990.0,74.0,187.0,Norway
diego-ferrari,1970.0,74.0,182.0,Italy
oscar-freire,1976.0,63.0,171.0,Spain
paolo-ciavatta,1984.0,,,Italy
robert-d-hondt,1962.0,,,Belgium
sander-de-pestel,1998.0,74.0,184.0,Belgium
micol-gianelli,1962.0,,,Italy
kirk-willett,1970.0,,,United States
francesco-casagrande,1970.0,64.0,171.0,Italy
alessandro-brendolin,1977.0,,,Italy
eloy-ruiz-pinto,1989.0,66.0,173.0,Spain
riccardo-ricco,1983.0,57.0,174.0,Italy
enrico-degano,1976.0,68.0,182.0,Italy
gianni-bugno,1964.0,68.0,177.0,Italy
domingo-perurena,1943.0,,,Spain
renato-silva,1976.0,,,Portugal
sergi-escobar-roure,1974.0,,,Spain
willie-smit,1992.0,72.0,180.0,South Africa
maxime-vantomme,1986.0,63.0,174.0,Belgium
walter-muller,1952.0,,,Switzerland
marcel-arntz,1965.0,70.0,179.0,Netherlands
willy-monty,1939.0,,,Belgium
jose-antonio-747,1958.0,,,Spain
michael-schwarzmann,1991.0,69.0,174.0,Germany
nick-schultz,1994.0,68.0,180.0,Australia
samuele-rivi,1998.0,72.0,186.0,Italy
frederic-amorison,1978.0,70.0,183.0,Belgium
ricky-eno-jorgensen,1989.0,,,Denmark
luc-de-grauwe,1956.0,,,Belgium
sven-krauss,1983.0,81.0,188.0,Germany
joaquim-leite,1945.0,,,Portugal
ruben-lobato,1978.0,64.0,173.0,Spain
robbie-mcewen,1972.0,67.0,171.0,Australia
claudio-corioni,1982.0,67.0,180.0,Italy
alexys-brunel,1998.0,70.0,191.0,France
laszlo-bodrogi,1976.0,79.0,187.0,France
nikita-stalnov,1991.0,63.0,176.0,Kazakhstan
andrea-zordan,1991.0,65.0,176.0,Italy
fabrizio-bontempi,1966.0,,,Italy
patrick-roelandt,1962.0,,,Belgium
alex-cano-ardila,1983.0,,,Colombia
steve-bovay,1984.0,,,Switzerland
jorn-reuss,1968.0,,,Germany
carlos-ramon-golbano,1976.0,,,Spain
tom-paquot,1999.0,70.0,184.0,Belgium
antonio-pinto,1959.0,,,Portugal
andrea-bagioli,1999.0,60.0,176.0,Italy
yukiya-arashiro,1984.0,64.0,170.0,Japan
davide-mucelli,1986.0,,,Italy
melchor-mauri,1966.0,68.0,179.0,Spain
sandy-casar,1979.0,63.0,179.0,France
marco-van-der-hulst,1963.0,,,Netherlands
raul-rota-rus,1999.0,64.0,174.0,Spain
claudio-fasolo,1960.0,,,Italy
stefan-mutter,1956.0,,,Switzerland
ward-janssens,1946.0,,,Belgium
martin-derganc,1977.0,,,Slovenia
jure-golcer,1977.0,66.5,180.0,Slovenia
jose-luis-rebollo,1972.0,61.0,172.0,Spain
hakan-larsson,1958.0,,,Sweden
rohan-dennis,1990.0,72.0,182.0,Australia
ludwig-wijnants,1956.0,,,Belgium
hubert-schwab,1982.0,65.0,180.0,Switzerland
robert-radosz,1975.0,,,Poland
mark-scanlon,1980.0,79.0,177.0,Ireland
bruno-leali,1958.0,,,Italy
filippo-zaccanti,1995.0,,,Italy
guido-trentin,1975.0,65.0,180.0,Italy
elia-favilli,1989.0,61.0,172.0,Italy
leonardo-moser,1984.0,,,Italy
antonio-martin,1970.0,,,Spain
antonio-quadranti,1980.0,,,Italy
yoeri-beyens,1978.0,,,Belgium
juan-pujol,1952.0,,,Spain
stefano-oldani,1998.0,65.0,178.0,Italy
luka-mezgec,1988.0,72.0,183.0,Slovenia
sebastien-grignard,1999.0,68.0,179.0,Belgium
angel-arroyo,1956.0,,,Spain
yannick-martinez,1988.0,69.0,176.0,France
greg-van-avermaet,1985.0,74.0,181.0,Belgium
roberto-cordoba,1962.0,,,Spain
rob-kleinsman,1962.0,,,Netherlands
kenneth-weltz,1965.0,,,Denmark
michel-dernies,1961.0,75.0,180.0,Belgium
jose-antonio-casajus,1965.0,,,Spain
matthias-krizek,1988.0,74.0,186.0,Austria
gonzalo-garrido,1973.0,68.0,174.0,Chile
frank-pirard,1964.0,,,Netherlands
morten-sonne,1970.0,,,Denmark
paulo-jorge-de-moura-ferreira,1970.0,,,Portugal
laurent-davion,1972.0,,,France
fabio-marchesin,1977.0,,,Italy
guido-van-calster,1956.0,,,Belgium
nicola-minali,1969.0,,,Italy
szymon-sajnok,1997.0,75.0,183.0,Poland
yves-godimus,1960.0,,,Belgium
leonardo-bertagnolli,1978.0,63.0,174.0,Italy
jean-lou-paiani,1988.0,77.0,191.0,France
julian-kern,1989.0,65.0,181.0,Germany
brian-walton,1965.0,68.0,177.0,Canada
kristian-aasvold,1995.0,61.0,173.0,Norway
marc-revoul,1957.0,,,France
peter-kisner,1944.0,,,Netherlands
darwin-atapuma,1988.0,59.0,168.0,Colombia
hendrik-marien,1946.0,,,Belgium
othmar-hafliger,1963.0,,,Switzerland
hugo-toumire,2001.0,69.0,180.0,France
jacques-guiot,1945.0,,,France
giancarlo-raimondi,1972.0,,,Italy
nicolas-hartmann,1985.0,,,France
manuel-esparza,1951.0,,,Spain
thomas-degand,1986.0,63.0,176.0,Belgium
roberto-caruso,1967.0,,,Italy
jakub-mareczko,1994.0,67.0,169.0,Italy
maikel-zijlaard,1999.0,73.0,189.0,Netherlands
peter-ronsse,1980.0,,,Belgium
kevin-reza,1988.0,71.0,186.0,France
jerome-bernard,1971.0,,,France
guillaume-bonnafond,1987.0,68.0,184.0,France
sylvain-bolay,1963.0,68.0,180.0,France
trent-lowe,1984.0,64.0,172.0,Australia
alex-colman,1998.0,73.0,185.0,Belgium
nikolay-mihaylov,1988.0,70.0,183.0,Bulgaria
marco-vitali,1960.0,,,Italy
jaroslav-poslusny,1948.0,,,Czech Republic
marcus-burghardt,1983.0,75.0,189.0,Germany
eddy-schepers,1955.0,60.0,165.0,Belgium
santiago-blanco,1974.0,66.0,178.0,Spain
teun-van-vliet,1962.0,,,Netherlands
michael-skelde,1973.0,,,Denmark
mathieu-drujon,1983.0,75.0,185.0,France
inaki-gaston,1963.0,,,Spain
gustaaf-van-roosbroeck,1948.0,,,Belgium
alberto-ongarato,1975.0,69.0,183.0,Italy
gael-malacarne,1986.0,73.0,185.0,France
franco-conti,1951.0,,,Italy
jacopo-mosca,1993.0,65.0,173.0,Italy
lars-michaelsen,1969.0,79.0,185.0,Denmark
pavel-padrnos,1970.0,81.0,190.0,Czech Republic
jurgen-kraft,1951.0,,,Germany
ettore-bazzichi,1958.0,,,Italy
willem-wijnant,1961.0,,,Belgium
alexandre-grux,1976.0,,,France
tomas-buchacek,1978.0,,,Czech Republic
luis-zubero,1948.0,,,Spain
roman-jaskula,1960.0,,,Poland
frans-mintjens,1946.0,,,Belgium
brandon-smith-rivera-vargas,1996.0,60.0,170.0,Colombia
kristian-house,1979.0,,,Great Britain
carlos-pinho,1970.0,,,Portugal
alberto-hierro,1978.0,,,Spain
grega-bole,1985.0,69.0,177.0,Slovenia
paolo-toffalori,1973.0,,,Italy
arunas-cepele,1968.0,,,Lithuania
gorka-beloki,1978.0,66.0,181.0,Spain
kamil-malecki,1996.0,69.0,174.0,Poland
joachim-schlaphoff,1959.0,,,Germany
giuseppe-martinelli,1955.0,74.0,174.0,Italy
mikel-bizkarra,1989.0,53.0,165.0,Spain
giacinto-santambrogio,1945.0,,,Italy
coen-vermeltfoort,1988.0,85.0,190.0,Netherlands
marc-hirschi,1998.0,61.0,174.0,Switzerland
gonzalo-aja,1946.0,66.0,170.0,Spain
johan-capiot,1964.0,,,Belgium
janek-tombak,1976.0,71.0,172.0,Estonia
jon-agirre,1997.0,55.0,173.0,Spain
yvon-madiot,1962.0,,,France
takashi-miyazawa,1978.0,61.0,164.0,Japan
fabien-doubey,1993.0,62.0,174.0,France
david-arroyo,1980.0,63.0,174.0,Spain
paolo-savoldelli,1973.0,72.0,180.0,Italy
aldo-zanetti,1975.0,,,Italy
klaus-de-muynck,1967.0,,,Belgium
unai-iribar-jauregi,1999.0,64.0,183.0,Spain
dylan-page,1993.0,64.0,175.0,Switzerland
alfredo-balloni,1989.0,72.0,186.0,Italy
bert-van-ende,1959.0,,,Belgium
eros-capecchi,1986.0,65.0,183.0,Italy
igor-arrieta-lizarraga,2002.0,64.0,183.0,Spain
steven-kruijswijk,1987.0,63.0,178.0,Netherlands
marton-dina,1996.0,67.0,186.0,Hungary
ignacio-garcia,1968.0,,,Spain
wim-de-waal,1951.0,,,Netherlands
pascal-robert,1963.0,,,France
corentin-ermenault,1996.0,75.0,189.0,France
carlos-ferreira,1961.0,,,Portugal
les-west,1943.0,70.0,178.0,Great Britain
peter-glemser,1940.0,82.0,188.0,Germany
luis-leon-sanchez,1983.0,73.0,186.0,Spain
leonardo-mazzantini,1953.0,,,Italy
bert-de-backer,1984.0,73.0,183.0,Belgium
enzo-wouters,1996.0,75.0,183.0,Belgium
francois-parisien,1982.0,64.0,171.0,Canada
luciano-andre-pagliarini-mendonca,1978.0,68.0,174.0,Brazil
alberto-david-fernandez,1975.0,,,Spain
manuel-senni,1992.0,60.0,181.0,Italy
kirk-carlsen,1987.0,68.0,183.0,United States
josef-christen,1970.0,,,Switzerland
nicola-chesini,1974.0,,,Italy
giovanni-renosto,1960.0,,,Italy
juan-carlos-alonso,1958.0,,,Spain
andreas-matzbacher,1982.0,,,Austria
javier-francisco-elorriaga,1947.0,85.0,179.0,Spain
umberto-poli,1996.0,,167.0,Italy
alejandro-marque,1981.0,68.0,182.0,Spain
gregolry-panizo,1985.0,72.0,183.0,Brazil
giovanni-carboni,1995.0,61.0,180.0,Italy
flavio-vanzella,1964.0,78.0,184.0,Italy
geoffrey-soupe,1988.0,70.0,177.0,France
davide-ballerini,1994.0,77.0,183.0,Italy
juan-carlos-garcia,1968.0,,,Spain
otto-vergaerde,1994.0,74.0,181.0,Belgium
jorge-manuel-dos-santos-silva,1966.0,,,Portugal
sebastien-minard,1982.0,65.0,177.0,France
dick-dekker,1965.0,,,Netherlands
roger-ilegems,1962.0,74.0,174.0,Belgium
michele-zamboni,1970.0,,,Italy
tristan-valentin,1982.0,69.0,181.0,France
francisco-jose-antequera,1964.0,,,Spain
tiaan-kannemeyer,1978.0,67.0,182.0,South Africa
christophe-rinero,1973.0,65.0,172.0,France
aksel-nommela,1994.0,69.0,176.0,Estonia
david-lelay,1979.0,67.0,176.0,France
ralf-hofeditz,1962.0,,,Germany
derek-hunt,1958.0,,,Great Britain
brandon-mcnulty,1998.0,69.0,183.0,United States
eddy-mazzoleni,1973.0,67.0,181.0,Italy
gennady-mikhaylov,1974.0,74.0,188.0,Russia
kenny-van-braeckel2,1983.0,,,Belgium
nicola-castaldo,1967.0,,,Italy
alessandro-maserati,1979.0,,,Italy
martin-velits,1985.0,70.0,185.0,Slovakia
manuel-scopsi,1973.0,,,Italy
ronny-vlassaks,1964.0,,,Belgium
luciano-loro,1954.0,,,Italy
leigh-howard,1989.0,72.0,179.0,Australia
luis-perez-garcia,1966.0,,,Spain
helmut-wechselberger,1953.0,71.0,180.0,Austria
benny-heylen,1962.0,,,Belgium
boy-van-poppel,1988.0,78.0,186.0,Netherlands
danny-baeyens,1974.0,,,Belgium
fernand-hermie,1945.0,,,Belgium
luke-lamperti,2002.0,74.0,180.0,United States
albert-timmer,1985.0,77.0,186.0,Netherlands
danny-de-bie,1960.0,,,Belgium
alessandro-pozzi2,1969.0,,,Italy
freddy-bichot,1979.0,67.0,179.0,France
jacques-botherel,1946.0,,,France
blel-kadri,1986.0,66.0,176.0,France
pino-cerami-2,1963.0,,,Belgium
davide-formolo,1992.0,62.0,182.0,Italy
prudencio-indurain,1968.0,,,Spain
theo-van-der-loo,1949.0,,,Netherlands
bruno-ricardo-fernandes-neves,1981.0,,,Portugal
jan-van-wijk,1962.0,,,Netherlands
josef-holzmann,1964.0,,,Germany
ruben-perez-moreno,1981.0,65.0,173.0,Spain
pablo-soler,1975.0,,,Spain
stefano-finesso,1971.0,,,Italy
johan-wellens2,1956.0,,,Belgium
paulino-martinez,1952.0,80.0,176.0,Spain
abraham-olano-manzano,1970.0,70.0,181.0,Spain
timothy-gudsell,1984.0,77.0,187.0,New Zealand
gonzalo-serrano,1994.0,65.0,177.0,Spain
christobal-perez,1952.0,,,Colombia
sven-nys,1976.0,73.0,181.0,Belgium
stef-van-zummeren,1991.0,73.0,188.0,Belgium
laurent-beuret,1986.0,,,Switzerland
wesley-kreder,1990.0,71.0,183.0,Netherlands
francisco-martin-826,1955.0,,,Spain
ryan-mullen,1994.0,77.0,189.0,Ireland
joseph-schoeters,1947.0,,,Belgium
donavan-grondin,2000.0,77.0,184.0,France
willy-govaerts,1951.0,,,Belgium
ben-healy,2000.0,65.0,175.0,Ireland
ludo-van-staeyen,1948.0,,,Belgium
moreno-argentin,1960.0,66.0,175.0,Italy
romain-matheou,1988.0,73.0,181.0,France
stephane-heulot,1971.0,69.0,181.0,France
vicente-barbera,1963.0,,,Spain
michele-maccanti,1979.0,,,Italy
daniel-oss,1987.0,75.0,191.0,Italy
wayne-bennington,1964.0,,,Great Britain
matteo-busato,1987.0,67.0,179.0,Italy
michel-koch,1991.0,69.0,181.0,Germany
peter-sagan,1990.0,78.0,182.0,Slovakia
john-trevorrow,1949.0,67.0,170.0,Australia
nicolas-roche,1984.0,70.0,178.0,Ireland
mick-van-dijke,2000.0,74.0,190.0,Netherlands
yoann-le-boulanger,1975.0,70.0,185.0,France
gavin-mannion,1991.0,58.0,175.0,United States
sven-vanthourenhout,1981.0,65.0,182.0,Belgium
lino-farisato,1945.0,,,Italy
inigo-landaluze-intxaurraga,1977.0,65.0,178.0,Spain
ludo-van-der-linden,1951.0,,,Belgium
peter-van-petegem,1970.0,70.0,176.0,Belgium
assan-bazayev,1981.0,62.0,177.0,Kazakhstan
adrian-kurek,1988.0,80.0,194.0,Poland
pedro-torres,1949.0,,,Spain
clement-koretzky,1990.0,66.0,174.0,France
brenton-jones,1991.0,81.0,182.0,Australia
ibon-ruiz,1999.0,65.0,178.0,Spain
jordi-lopez-caravaca,1998.0,59.0,170.0,Spain
carlo-tonon,1955.0,,,Italy
alain-dallenbach,1956.0,,,Switzerland
toni-tauler,1974.0,74.0,185.0,Spain
brent-van-moer,1998.0,79.0,191.0,Belgium
dario-cataldo,1985.0,64.0,175.0,Italy
johan-de-geyter,1972.0,,,Belgium
marco-canola,1988.0,66.0,180.0,Italy
francis-de-greef,1985.0,77.0,193.0,Belgium
patrick-van-passel,1964.0,,,Netherlands
peter-van-den-abeele,1966.0,71.0,178.0,Belgium
robin-froidevaux,1998.0,71.0,183.0,Switzerland
massimo-podenzana,1961.0,,,Italy
stefano-panetta,1975.0,,,Italy
sean-flynn,2000.0,67.0,177.0,Great Britain
michael-boogerd,1972.0,62.0,178.0,Netherlands
francesco-secchiari,1972.0,,,Italy
pablo-emilio-wilches,1955.0,,,Colombia
peter-schroen,1960.0,,,Netherlands
pavel-tonkov,1969.0,70.0,176.0,Russia
bernard-draux,1951.0,,,Belgium
michel-ries,1998.0,67.0,184.0,Luxembourg
claude-moreau,1958.0,,,France
ueli-sutter,1947.0,70.0,181.0,Switzerland
dario-lillo,2002.0,,185.0,Switzerland
miguel-heidemann,1998.0,,186.0,Germany
caleb-ewan,1994.0,69.0,167.0,Australia
torstein-traeen,1995.0,,181.0,Norway
roland-smet,1952.0,,,France
elmar-reinders,1992.0,78.1,190.0,Netherlands
maurizio-rossi,1962.0,,,Italy
jostein-wilmann,1953.0,,,Norway
dominik-nerz,1989.0,67.0,180.0,Germany
giuseppe-lanzoni,1959.0,,,Italy
oscar-dierickx,1956.0,,,Belgium
bernard-van-de-kerckhove,1941.0,,,Belgium
filippo-pozzato,1981.0,73.0,183.0,Italy
andrei-zintchenko,1972.0,,,Russia
denis-bertolini,1977.0,,,Italy
pete-sanders,1961.0,,,Great Britain
joao-benta,1986.0,60.0,179.0,Portugal
davide-cimolai,1989.0,70.0,181.0,Italy
phil-bauhaus,1994.0,71.0,184.0,Germany
jonathan-klever-caicedo,1993.0,62.0,164.0,Ecuador
jon-urien,1959.0,,,Spain
leonardo-calzavara,1974.0,,,Italy
jean-luc-delpech,1979.0,72.0,178.0,France
bob-roll,1960.0,,,United States
paolo-bossoni,1976.0,62.0,173.0,Italy
simone-leporatti,1972.0,,,Italy
simon-gerrans,1980.0,62.0,169.0,Australia
luca-mozzato,1998.0,67.0,178.0,Italy
sauro-varocchi,1961.0,,,Italy
giancarlo-ginestri,1978.0,,,Italy
cyrille-thiery,1990.0,67.0,179.0,Switzerland
johnny-dauwe,1966.0,,,Belgium
roger-beuchat,1972.0,62.0,170.0,Switzerland
marek-salermo,1978.0,,,Finland
anthony-ravard,1983.0,62.0,169.0,France
michael-valgren-andersen,1992.0,71.0,179.0,Denmark
bernardo-gonzalez-milano,1969.0,,,Spain
koen-barbe,1981.0,75.0,182.0,Belgium
alessandro-calzolari,1971.0,,,Italy
etienne-buysse,1944.0,,,Belgium
adrie-kools,1964.0,,,Netherlands
simone-ravanelli,1995.0,66.0,178.0,Italy
marcio-may,1972.0,72.0,179.0,Brazil
alex-stieda,1961.0,,,Canada
patrick-toelen,1962.0,,,Belgium
nikias-arndt,1991.0,77.5,187.0,Germany
giulio-ciccone,1994.0,58.0,176.0,Italy
rene-martens,1955.0,,,Belgium
ludo-de-keulenaer,1960.0,,,Belgium
thibaut-pinot,1990.0,63.0,180.0,France
massimo-iannetti,1982.0,,,Italy
mauro-santambrogio,1984.0,63.0,173.0,Italy
michael-storer,1997.0,63.0,174.0,Australia
jose-miguel-elias-galindo,1977.0,,,Spain
damien-nazon,1974.0,68.0,178.0,France
gerhard-zadrobilek,1961.0,,,Austria
ricardo-martinez2,1964.0,,,Spain
walter-fernando-pedraza-morales,1981.0,58.0,167.0,Colombia
josu-etxeberria-azpilikueta,2000.0,65.0,178.0,Spain
eric-mckenzie,1958.0,,,New Zealand
roque-de-la-cruz,1964.0,,,Spain
alex-dowsett,1988.0,75.0,182.0,Great Britain
ricardo-otxoa,1974.0,,,Spain
rene-mandri,1984.0,66.0,184.0,Estonia
tom-flammang,1978.0,80.0,190.0,Luxembourg
herman-van-springel,1943.0,,,Belgium
wim-de-ruiter,1951.0,,,Netherlands
eduardo-chozas,1960.0,,,Spain
beat-breu,1957.0,,,Switzerland
noel-segers,1959.0,,,Belgium
jean-pierre-bourgeot,1968.0,,,France
alexandre-geniez,1988.0,68.0,184.0,France
andrea-tonti,1976.0,,,Italy
colin-lewis,1942.0,70.0,180.0,Great Britain
alexey-vermeulen,1994.0,66.0,178.0,United States
cheng-ji,1987.0,67.0,178.0,China
philippe-tesniere,1955.0,,,France
jacques-esclassan,1948.0,,,France
juan-jose-oroz,1980.0,71.0,187.0,Spain
kees-bal,1951.0,,,Netherlands
georg-zimmermann,1997.0,70.0,181.0,Germany
oscar-laguna,1978.0,61.0,169.0,Spain
dany-schoonbaert,1960.0,,,Belgium
daniel-sesma,1984.0,70.0,172.0,Spain
kim-eriksen,1964.0,,,Denmark
davide-gabburo,1993.0,63.0,172.0,Italy
pablo-castrillo-zapater,2001.0,74.0,183.0,Spain
alvaro-cuadros,1995.0,67.0,179.0,Spain
laurence-roche,1967.0,,,Ireland
kari-myyrylainen,1963.0,,,Finland
filippo-simonetti,,,,Italy
jurgen-van-de-walle,1977.0,74.0,189.0,Belgium
eugert-zhupa,1990.0,78.0,183.0,Albania
david-veilleux,1987.0,75.0,180.0,Canada
jose-luis-martinez,1979.0,,,Spain
dainius-kairelis,1979.0,63.0,177.0,Lithuania
vitaliy-kondrut,1984.0,79.0,180.0,Ukraine
omar-pumar,1970.0,60.0,175.0,Venezuela
daan-luyckx,1966.0,,,Netherlands
filippo-baroncini,2000.0,74.0,188.0,Italy
vadim-pronskiy,1998.0,58.0,173.0,Kazakhstan
koos-moerenhout,1973.0,74.0,184.0,Netherlands
sebastian-berwick,1999.0,59.0,175.0,Australia
geoffroy-lequatre,1981.0,64.0,183.0,France
andrea-pagoto,1985.0,,,Italy
dieter-cappelle,1983.0,76.0,191.0,Belgium
grischa-niermann,1975.0,64.0,178.0,Germany
danail-andonov-petrov,1978.0,63.0,170.0,Bulgaria
jan-van-velzen,1975.0,,,Netherlands
scott-mercier,1968.0,,,United States
dmitriy-muravyev,1979.0,75.0,189.0,Kazakhstan
hans-neumayer,1956.0,,,Germany
steve-zampieri,1977.0,62.0,170.0,Switzerland
tiago-machado,1985.0,63.0,178.0,Portugal
michele-poser,1969.0,,,Italy
willy-donie,1945.0,,,Belgium
renaud-dion,1978.0,65.0,178.0,France
lennard-kamna,1996.0,65.0,181.0,Germany
hector-carretero,1995.0,67.0,183.0,Spain
heiner-rodrigo-parra,1991.0,51.0,160.0,Colombia
marco-fertonani,1976.0,,,Italy
giancarlo-polidori,1943.0,,,Italy
rudy-vingerhoets,1965.0,,,Belgium
giovanni-fidanza,1965.0,,,Italy
william-clarke,1985.0,81.0,192.0,Australia
philippe-delaurier,1960.0,,,France
agustin-tamames,1944.0,66.0,173.0,Spain
laurent-estadieu,1975.0,67.0,172.0,France
jef-peeters,1978.0,,,Belgium
claude-vincendeau,1954.0,,,France
igor-pugaci,1975.0,67.0,178.0,Moldova
johnny-soenens,1951.0,,,Belgium
thymen-arensman,1999.0,68.0,192.0,Netherlands
jai-hindley,1996.0,60.0,175.0,Australia
jonathan-hivert,1985.0,62.0,170.0,France
pol-mahieu,1944.0,,,Belgium
aleksey-lutsenko,1992.0,74.0,174.0,Kazakhstan
ludovic-capelle,1976.0,75.0,181.0,Belgium
andrei-kivilev,1973.0,64.0,176.0,Kazakhstan
frederic-vifian,1974.0,,,Switzerland
alexander-porsev,1986.0,80.0,185.0,Russia
nicolas-jalabert,1973.0,68.0,173.0,France
jonathan-mcevoy,1989.0,67.0,183.0,Great Britain
alexander-arekeev,1982.0,,,Russia
marino-basso,1945.0,,,Italy
bruno-wolfer,1954.0,,,Switzerland
nuno-alves,1974.0,,,Portugal
markus-fothen,1981.0,71.0,179.0,Germany
emanuele-sella,1981.0,54.0,165.0,Italy
davy-commeyne,1980.0,70.0,184.0,Belgium
antoine-warnier,1993.0,71.0,183.0,Belgium
michel-hessmann,2001.0,78.0,191.0,Germany
vicente-juan-ridaura,1963.0,,,Spain
daan-hoole,1999.0,81.4,198.0,Netherlands
thierry-laurent,1966.0,,,France
danny-van-baelen,1960.0,,,Belgium
andreas-kloden,1975.0,63.0,183.0,Germany
franco-balmamion,1940.0,67.0,172.0,Italy
luca-chirico,1992.0,58.0,167.0,Italy
patrick-tolhoek,1965.0,63.0,178.0,Netherlands
vincent-bader,1979.0,,,Switzerland
peter-besanko,1955.0,,,Australia
sergio-luis-henao,1987.0,61.0,170.0,Colombia
xandro-meurisse,1992.0,71.0,181.0,Belgium
freddy-maertens,1952.0,65.0,174.0,Belgium
frans-maassen,1965.0,,,Netherlands
evgeni-berzin,1970.0,64.0,170.0,Russia
theo-delacroix,1999.0,70.0,187.0,France
ivan-gilmartin,1983.0,,,Spain
carmelo-miranda,1969.0,,,Spain
oscar-pujol-munoz,1983.0,58.0,173.0,Spain
jose-antonio-agudelo,1959.0,,,Colombia
paul-voss,1986.0,66.0,178.0,Germany
nathan-brown,1991.0,65.0,183.0,United States
juan-valbuena,1965.0,,,Spain
antonio-politano,1967.0,,,Italy
jhonatan-narvaez,1997.0,65.0,174.0,Ecuador
julien-loubet,1985.0,66.0,180.0,France
florian-stalder,1982.0,58.0,172.0,Switzerland
fabian-cancellara,1981.0,80.0,186.0,Switzerland
willy-detemmerman,1952.0,,,Belgium
filippo-tagliani,1995.0,70.0,180.0,Italy
serguei-smetanine,1973.0,69.0,173.0,Russia
nicola-loda,1971.0,73.0,183.0,Italy
eddy-vancraeynest,1968.0,,,Belgium
mario-traxl,1964.0,,,Austria
emiel-planckaert,1996.0,69.0,183.0,Belgium
olaf-lurvik,1963.0,,,Norway
renato-piccolo,1962.0,,,Italy
markus-pajur,2000.0,72.0,185.0,Estonia
jelle-wallays,1989.0,77.0,185.0,Belgium
anton-villatoro,1970.0,65.0,179.0,Guatemala
scott-mcgrory,1969.0,73.0,185.0,Australia
jozef-lieckens,1959.0,,,Belgium
alejandro-valverde,1980.0,61.0,177.0,Spain
alexander-konychev,1998.0,76.0,185.0,Italy
eric-salomon,1962.0,,,France
carlos-garcia,,,,Spain
ruben-zepuntke,1993.0,76.0,184.0,Germany
gorka-arrizabalaga,1977.0,,,Spain
rodney-green,1974.0,,,South Africa
kasper-asgreen,1995.0,75.0,191.0,Denmark
emiel-gysemans,1953.0,,,Belgium
matis-louvel,1999.0,73.0,187.0,France
jon-aberasturi,1989.0,69.0,173.0,Spain
mirco-crepaldi,1972.0,,,Italy
enzo-paleni,2002.0,65.0,180.0,France
pascal-jules,1961.0,,,France
jean-luc-masdupuy,1969.0,,,France
pau-miquel-delgado,2000.0,65.0,180.0,Spain
marcos-antonio-serrano,1972.0,63.0,174.0,Spain
willy-abbeloos,1949.0,,,Belgium
christian-vande-velde,1976.0,69.0,180.0,United States
hendrik-caethoven,1956.0,,,Belgium
evan-burtnik,1997.0,,,Canada
rafael-antonio-acevedo,1957.0,,,Colombia
arnaud-pretot,1971.0,71.0,183.0,France
daan-holst,1945.0,,,Belgium
alexandr-osipov,,,,Russia
sandro-giacomelli,1975.0,,,Italy
alain-desaever,1952.0,,,Belgium
alexandre-bazhenov,1981.0,,,Russia
francisco-gutierrez,1980.0,,,Spain
daniel-bayes,1975.0,,,Spain
benjamin-dyball,1989.0,63.0,182.0,Australia
william-chann-mcrae,1971.0,62.0,175.0,United States
piotr-wadecki,1973.0,70.0,178.0,Poland
rafael-valls,1987.0,64.0,179.0,Spain
patrick-vetsch,1971.0,,,Switzerland
michel-larpe,1959.0,,,France
frederic-moncassin,1968.0,73.0,182.0,France
fabio-baldato,1968.0,60.0,180.0,Italy
gilberto-simoni,1971.0,59.0,170.0,Italy
jorg-jaksche,1976.0,69.0,184.0,Germany
andrej-hauptman,1975.0,70.0,180.0,Slovenia
matevz-govekar,2000.0,73.0,180.0,Slovenia
lachlan-morton,1992.0,62.0,180.0,Australia
alberto-contador,1982.0,61.0,176.0,Spain
stefan-adamsson,1978.0,68.0,178.0,Sweden
sebastian-henao,1993.0,57.0,171.0,Colombia
